Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CareerAtCompany_ratio,RoleStability_ratio,ManagerStability_ratio,CareerStart_Age,IncomePerExperience,BurnoutRisk,Satisfaction_Composite,Stability_Score,Stress_Amplifier,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
-0.5514242332750059,1,0.5935994430736392,-0.6487095264324872,4,4,1,-1.6600943738074334,1,3,4,0.8130003447301672,1.5985309465320277,-0.6961881755939291,0,-1.1464567203217264,3,0,0.3286465068600269,-0.6200408991477577,2,1.1830760016146509,1.0812597955871417,2.1590399760206234,1.1017859798516239,0.9869299749080634,-0.010857581793306363,0.011978349715988997,-1.1219173634669557,0.05216766552849466,0,1.4675126817635578,0.4579275483369276,0.32553314480934187,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0.9866345949336621,1,-0.34650777144320005,-0.03374628232946303,2,3,1,-0.07443991489711493,2,3,4,0.6463118657752569,-0.10484580932449541,-0.6961881755939291,0,0.22481372627952487,4,0,-0.31236680373383363,0.1759941416794945,3,0.343866548965365,1.0812597955871417,0.5823937938297062,0.817391705860072,0.9869299749080634,0.9385965669022681,0.6310563477603297,1.6892505756746774,0.7218987713317767,1,1.4675126817635578,1.1933616086148464,-1.1431125519775611,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.3274665257013758,2,0.23605866733984124,2.0571287476208195,2,3,0,1.3130077366494137,2,2,4,-0.4628815082691338,0.9558603941627812,0.10910752391275344,1,-0.5979485416812259,4,1,0.5850518310975711,0.1759941416794945,1,-0.9988685752734924,-0.8844934370262306,-0.6789231519230275,-1.1733682120807898,-1.853040329877635,1.2709055189457195,-1.7023914910221847,-0.23418011952749254,-0.9064018998789728,2,1.4675126817635578,-1.0589052009862803,1.794178841596245,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.10774383595728036,1,0.8636302387327313,-0.4027242287912776,2,4,0,-1.2636807590798538,2,1,3,-0.6165507846424186,0.2827923194640716,-0.6961881755939291,0,-1.1464567203217264,2,1,-0.825177452208922,0.1759941416794945,3,-0.32750101315406377,-0.042027765906213974,-0.6789231519230275,-0.035791116114583056,0.9869299749080634,0.6727494052675076,0.6977262860112587,1.097425746381702,0.04711850684840162,1,0.4147707660942142,1.0997609100340207,-1.1431125519775611,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.10774383595728036,1,-1.214106716755283,-0.2797315799706728,2,1,0,-1.0654739517160638,4,2,1,-0.21039435000580609,0.6753107844064514,-0.6961881755939291,1,2.418846440841527,3,1,-0.44056946585260576,0.1759941416794945,3,0.17602465843550782,-1.1653153273995696,1.5283815031442565,0.817391705860072,0.9869299749080634,-1.7198750494453403,0.922737327608144,0.6535571244119706,-0.03461474928560258,0,-1.6907130652444735,0.0818533129675371,1.0598559932027936,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0964959398057097,0,-0.35400862687817486,2.426106694082634,4,1,1,1.114800929285624,3,3,2,1.1222597634314029,-0.56889605846419,-0.6961881755939291,1,-0.8722026310014761,4,1,-0.18416414161506153,-0.6200408991477577,2,0.5117084394952223,0.8004379052138026,2.1590399760206234,1.3861802538431756,0.9869299749080634,0.3736713484284013,0.9977410081404391,1.6892505756746774,0.9605171831919566,2,-0.6379711495751293,1.0997609100340207,2.5285016899896964,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.4260799744218529,2,-1.1866035801603756,1.5651581523384002,5,3,1,1.114800929285624,1,4,4,1.6690662718596747,1.4086161510607944,-0.6961881755939291,1,-0.5979485416812259,4,0,2.6362944249979248,-0.6200408991477577,3,4.20423003115208,0.5196160148404638,3.4203569217733567,1.3861802538431756,0.9869299749080634,-1.1591036928720166,-0.8586000850338649,-1.1219173634669557,-0.5489152272689778,0,1.4675126817635578,-0.4885259440093717,0.32553314480934187,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.32045364737934,1,0.35357206915444617,-1.0176874728943017,3,1,1,0.7679390163989918,3,1,4,-0.717502962037646,-1.3160058045250325,0.5117553736660947,0,-1.1464567203217264,2,1,-0.5687721279713779,-0.6200408991477577,2,-0.6631847942137781,-0.6036715466528918,-0.6789231519230275,-0.6045796640976865,-0.7440995441994099,0.273978662815366,0.2977066565056846,-1.1219173634669557,-0.5264306925216891,0,-0.6379711495751293,-0.07693358641064986,0.32553314480934187,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.43732787057342354,0,-1.4016281026296524,-0.2797315799706728,1,2,0,-0.520405231465642,1,5,3,2.8561614318433,0.827716710581237,-0.6961881755939291,0,1.8703382622010265,2,2,1.2260651416914317,0.1759941416794945,3,2.357969235323651,3.3278349185738527,0.8977230302678896,1.6705745278347273,0.9869299749080634,0.5588149074240384,-0.27374995707370664,-0.8260049488204678,0.4800740784751296,1,-0.6379711495751293,0.591642832023822,-1.1431125519775611,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5514242332750059,1,0.041036426030496946,-0.5257168776118825,2,4,0,0.07421519062572741,2,2,2,-0.15212808271426895,0.17793481124500596,0.10910752391275344,0,-0.8722026310014761,1,1,0.07224118262248268,-0.6200408991477577,3,0.008182767905650633,-0.8844934370262306,-0.04826467904666072,0.24860315787696863,-0.2752790494411357,-1.2926206825323319,0.4405708099005326,-0.8260049488204678,-0.4677684710349505,1,-0.6379711495751293,-0.5282226688539181,-0.4087897035841097,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
